Income,Gender,Age,Age Range,Political Affiliation,Do you approve or disapprove of how Donald Trump is handling his job as president?,What is your highest level of education?,What is your race?,What is your marital status?,What would you say is the likelihood that your current job will be entirely performed by robots or computers within the next decade?,"Do you believe that climate change is real and caused by people, real but not caused by people, or not real at all?",How many Transformers movies have you seen?,Do you agree or disagree with the following statement: scientists are generally honest and are serving the public good.,Do you agree or disagree with the following statement: vaccines are safe and protect children from disease.,"How many books, if any, have you read in the past year?",Do you believe in ghosts?,What percentage of the federal budget would you estimate is spent on scientific research?,"Is federal funding of scientific research too high, too low, or about right?",True or false: the earth is always farther away from the sun in the winter than in the summer.,"If you had to choose: would you rather be smart and sad, or dumb and happy?",Do you think it is acceptable or unacceptable to urinate in the shower?,Belief in Flat Earth Theory
,Male,28,25-34,Independent,Somewhat disapprove,Some college,White,Married,Likely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Agree,1.0,Yes,85.0,About Right,TRUE,Dumb and happy,Acceptable,Uncertain
,Male,35,35-44,Independent,Somewhat Approve,Graduate degree,White,Married,Unlikely,Real but not Caused by People,1.0,Somewhat Agree,Strongly Agree,10.0,Yes,1.0,Too Low,FALSE,Dumb and happy,Acceptable,No
,Other,27,25-34,Independent,Strongly disapprove,College degree,White,In a relationship,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,8.0,No,40.0,Too High,FALSE,Dumb and happy,Acceptable,No
,Female,48,45-54,Independent,Strongly Approve,Some college,White,Single,Unlikely,Not Real At All,0.0,DK/REF,Somewhat Agree,,Yes,,DK/REF,DK/REF,Dumb and happy,DK/REF,Uncertain
,Female,50,45-54,DK/REF,Strongly disapprove,College degree,Other,In a relationship,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,50.0,Yes,,Too Low,TRUE,Smart and Sad,Unacceptable,Uncertain
,Male,30,25-34,Independent,Somewhat disapprove,Graduate degree,Black,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,50.0,No,5.0,About Right,TRUE,Smart and Sad,Unacceptable,No
,Female,35,35-44,Democrat,Strongly disapprove,Other,Black,Separated,Unlikely,Real and Caused by People,5.0,Strongly Agree,Strongly Agree,8.0,Yes,20.0,Too Low,FALSE,Dumb and happy,Acceptable,No
,Female,22,18-24,Democrat,Somewhat disapprove,College degree,White,In a relationship,Unlikely,Real and Caused by People,4.0,Strongly Agree,Strongly Agree,6.0,Yes,10.0,About Right,TRUE,Dumb and happy,Acceptable,No
,Female,40,35-44,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,20.0,Yes,5.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Female,70,65+,DK/REF,Strongly Approve,High school,White,Widowed,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Somewhat Agree,10.0,No,,Too High,TRUE,Dumb and happy,Unacceptable,No
,Male,46,45-54,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Somewhat Agree,24.0,Yes,9.0,Too Low,TRUE,Smart and Sad,Acceptable,No
,Male,42,35-44,Independent,Strongly disapprove,Some college,Black,Divorced,Unlikely,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,6.0,No,,DK/REF,TRUE,Smart and Sad,Unacceptable,No
,Male,36,35-44,DK/REF,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,4.0,Somewhat Agree,Neither Agree nor Disagree,15.0,DK/REF,1.0,Too Low,FALSE,Dumb and happy,Acceptable,No
,Female,66,65+,DK/REF,DK/REF,College degree,Asian,Married,Likely,Real and Caused by People,0.0,Strongly Agree,Somewhat Agree,,DK/REF,,DK/REF,TRUE,DK/REF,Unacceptable,No
,Female,71,65+,Democrat,Strongly disapprove,Some college,White,Divorced,DK/REF,Real and Caused by People,,Strongly Disagree,Somewhat Agree,100.0,Yes,60.0,Too High,TRUE,Smart and Sad,Unacceptable,No
,Male,25,25-34,Independent,DK/REF,Graduate degree,Asian,In a relationship,Likely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,5.0,No,,Too High,TRUE,Dumb and happy,Unacceptable,Uncertain
,Male,69,65+,Republican,Strongly Approve,Some college,White,Married,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,2.0,No,5.0,About Right,DK/REF,Dumb and happy,Acceptable,No
,Female,29,25-34,Independent,DK/REF,College degree,Other,Single,Likely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,20.0,No,30.0,Too Low,TRUE,Smart and Sad,Acceptable,No
57000.0,Female,60,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Somewhat Agree,15.0,Yes,20.0,About Right,TRUE,Smart and Sad,Unacceptable,No
,Female,70,65+,Democrat,Strongly disapprove,College degree,Black,Married,Likely,Real and Caused by People,0.0,Strongly Disagree,Somewhat Disagree,2.0,No,30.0,About Right,FALSE,Dumb and happy,Unacceptable,Uncertain
101000.0,Male,45,45-54,Independent,Somewhat Approve,College degree,Latino,Married,Unlikely,Real but not Caused by People,2.0,Somewhat Agree,Strongly Agree,2.0,No,5.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
152000.0,Male,30,25-34,Republican,Neither approve nor disapprove,College degree,White,Married,Unlikely,Real but not Caused by People,3.0,Somewhat Agree,Strongly Agree,25.0,No,5.0,Too High,DK/REF,Dumb and happy,Unacceptable,No
35000.0,Male,63,55-64,Republican,Strongly Approve,Graduate degree,White,Married,Likely,Real but not Caused by People,1.0,Strongly Disagree,Somewhat Agree,24.0,No,5.0,About Right,FALSE,Smart and Sad,Acceptable,No
109000.0,Male,51,45-54,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,3.0,No,1.0,Too Low,TRUE,Smart and Sad,Acceptable,No
87000.0,Male,56,55-64,Republican,Strongly Approve,High school,White,Married,Likely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,3.0,No,40.0,About Right,DK/REF,Dumb and happy,Unacceptable,No
79000.0,Female,62,55-64,Democrat,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,5.0,Yes,10.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
73000.0,Female,46,45-54,Democrat,DK/REF,Some college,White,Married,Unlikely,DK/REF,0.0,Strongly Agree,Somewhat Disagree,0.0,Yes,10.0,DK/REF,TRUE,Dumb and happy,Unacceptable,No
89000.0,Female,83,65+,DK/REF,Strongly Approve,High school,White,Widowed,Unlikely,Not Real At All,0.0,DK/REF,DK/REF,12.0,No,,DK/REF,TRUE,DK/REF,Unacceptable,Uncertain
250000.0,Male,48,45-54,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,3.0,No,5.0,Too Low,FALSE,Dumb and happy,Acceptable,No
93000.0,Female,54,45-54,Independent,Strongly disapprove,Some college,Latino,Married,Likely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,15.0,Yes,,Too Low,DK/REF,DK/REF,Acceptable,Uncertain
21000.0,Female,64,55-64,Democrat,DK/REF,College degree,White,Single,Unlikely,Real but not Caused by People,3.0,Strongly Agree,Strongly Agree,0.0,No,25.0,About Right,DK/REF,DK/REF,Unacceptable,No
80000.0,Female,62,55-64,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,125.0,No,20.0,Too Low,TRUE,Smart and Sad,Acceptable,No
30000.0,Male,68,65+,DK/REF,Strongly disapprove,Some college,DK/REF,Widowed,DK/REF,DK/REF,0.0,DK/REF,DK/REF,,No,,Too Low,TRUE,Smart and Sad,DK/REF,Uncertain
73000.0,Male,40,35-44,DK/REF,Strongly disapprove,College degree,DK/REF,Single,Unlikely,Real but not Caused by People,,Strongly Agree,Strongly Disagree,10.0,No,,Too Low,TRUE,Smart and Sad,Acceptable,No
133000.0,Male,53,45-54,Independent,Strongly disapprove,College degree,White,Married,Unlikely,DK/REF,1.0,Strongly Agree,Strongly Agree,3.0,No,1.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
74000.0,Female,85,65+,Democrat,DK/REF,Graduate degree,White,Widowed,Unlikely,Not Real At All,0.0,Somewhat Agree,Somewhat Agree,5.0,No,50.0,Too High,TRUE,Dumb and happy,Unacceptable,Uncertain
67000.0,Male,55,55-64,Democrat,Somewhat Approve,Some college,White,Married,Unlikely,Real but not Caused by People,2.0,Somewhat Agree,Strongly Agree,0.0,No,33.0,Too Low,TRUE,Dumb and happy,Acceptable,Uncertain
,Female,52,45-54,Democrat,Strongly disapprove,College degree,White,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,3.0,Yes,,Too Low,FALSE,Dumb and happy,Unacceptable,No
,Male,68,65+,Republican,Strongly Approve,College degree,White,Married,Unlikely,Real but not Caused by People,2.0,DK/REF,Strongly Agree,5.0,No,1.0,Too Low,FALSE,Dumb and happy,DK/REF,No
,Female,59,55-64,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,20.0,No,10.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
,Female,25,25-34,DK/REF,Strongly disapprove,High school,DK/REF,Single,Likely,Real and Caused by People,3.0,Strongly Agree,Somewhat Agree,50.0,Yes,,About Right,TRUE,Smart and Sad,Unacceptable,No
,Female,57,55-64,Republican,Somewhat Approve,Some college,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,60.0,Yes,,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,72,65+,Independent,Strongly Approve,High school,White,Widowed,Unlikely,Real and Caused by People,0.0,Strongly Disagree,Strongly Agree,20.0,No,15.0,About Right,FALSE,Dumb and happy,Unacceptable,No
,Male,66,65+,DK/REF,Strongly disapprove,College degree,Black,Married,Unlikely,Real and Caused by People,2.0,Strongly Agree,Somewhat Agree,3.0,Yes,2.0,About Right,TRUE,DK/REF,Acceptable,No
,Male,49,45-54,Independent,Strongly disapprove,Some college,White,Divorced,Likely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,20.0,No,2.0,Too Low,FALSE,Smart and Sad,Unacceptable,No
,Male,44,35-44,DK/REF,Neither approve nor disapprove,High school,White,Single,Unlikely,DK/REF,5.0,Neither Agree nor Disagree,Somewhat Agree,,No,5.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,58,55-64,Republican,Strongly Approve,High school,White,Married,Unlikely,Not Real At All,0.0,Somewhat Disagree,Strongly Agree,0.0,No,35.0,About Right,FALSE,Dumb and happy,Unacceptable,No
,Male,55,55-64,Democrat,Strongly disapprove,High school,Black,Single,Likely,Real and Caused by People,3.0,Strongly Agree,Strongly Agree,15.0,No,10.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,42,35-44,Republican,Somewhat Approve,High school,White,In a relationship,Unlikely,Not Real At All,2.0,Strongly Agree,Strongly Agree,2.0,Yes,75.0,About Right,TRUE,Dumb and happy,Unacceptable,No
,Other,34,25-34,Independent,DK/REF,Graduate degree,DK/REF,DK/REF,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,30.0,No,,DK/REF,FALSE,Dumb and happy,Acceptable,Uncertain
,Female,47,45-54,Independent,Strongly Approve,High school,White,In a relationship,Unlikely,DK/REF,3.0,Strongly Disagree,Somewhat Agree,0.0,No,25.0,Too High,TRUE,Dumb and happy,Acceptable,No
,Female,38,35-44,Democrat,DK/REF,College degree,White,Single,Unlikely,Real and Caused by People,2.0,Strongly Agree,Somewhat Agree,0.0,Yes,,About Right,DK/REF,Smart and Sad,Acceptable,No
,Male,31,25-34,Democrat,Somewhat disapprove,High school,Black,Single,Unlikely,Real but not Caused by People,3.0,Somewhat Disagree,Strongly Agree,2.0,Yes,15.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
,Male,49,45-54,Democrat,Strongly Approve,Some college,White,Married,Likely,Real but not Caused by People,0.0,Strongly Agree,Somewhat Disagree,10.0,No,50.0,About Right,TRUE,Smart and Sad,Unacceptable,Uncertain
,Male,52,45-54,DK/REF,Neither approve nor disapprove,Some college,Other,Single,Likely,Not Real At All,5.0,Strongly Disagree,Somewhat Agree,2.0,No,50.0,Too High,TRUE,Dumb and happy,Unacceptable,No
,Female,63,55-64,Independent,Strongly disapprove,Graduate degree,White,Single,Unlikely,DK/REF,0.0,Strongly Agree,Strongly Agree,50.0,No,10.0,Too Low,FALSE,Smart and Sad,Acceptable,No
,Male,26,25-34,Democrat,Somewhat disapprove,High school,Latino,In a relationship,Likely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,50.0,Yes,,About Right,TRUE,Dumb and happy,Unacceptable,No
,Male,43,35-44,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,20.0,No,1.0,Too Low,FALSE,Dumb and happy,Unacceptable,No
,Male,19,18-24,Independent,Somewhat disapprove,Some college,Black,Single,DK/REF,Real and Caused by People,1.0,Somewhat Agree,Strongly Agree,5.0,No,5.0,Too Low,TRUE,Smart and Sad,Acceptable,No
,Male,22,18-24,DK/REF,DK/REF,DK/REF,White,Single,Unlikely,Not Real At All,,Strongly Disagree,Strongly Disagree,0.0,No,,DK/REF,DK/REF,Smart and Sad,Acceptable,Yes
,Male,39,35-44,Independent,Strongly disapprove,College degree,Black,Married,Unlikely,Real and Caused by People,3.0,Strongly Agree,Somewhat Agree,5.0,No,,About Right,FALSE,Smart and Sad,Unacceptable,No
,Male,65,65+,Independent,Somewhat Approve,Some college,White,Married,Unlikely,Not Real At All,0.0,Strongly Disagree,Somewhat Agree,0.0,Yes,0.0,About Right,TRUE,Smart and Sad,Acceptable,No
,Male,35,35-44,DK/REF,DK/REF,Graduate degree,White,Married,Unlikely,DK/REF,,DK/REF,DK/REF,8.0,Yes,,DK/REF,TRUE,DK/REF,DK/REF,No
,Male,40,35-44,DK/REF,DK/REF,College degree,Black,Married,Unlikely,Real and Caused by People,,DK/REF,Strongly Agree,10.0,No,,Too High,TRUE,Dumb and happy,Unacceptable,Uncertain
77000.0,Female,18,18-24,DK/REF,DK/REF,Some college,White,Single,Unlikely,Real but not Caused by People,2.0,Somewhat Agree,Strongly Agree,25.0,No,20.0,About Right,FALSE,Smart and Sad,Unacceptable,No
112000.0,Female,59,55-64,Democrat,Strongly disapprove,Graduate degree,Asian,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,2.0,No,,DK/REF,FALSE,Dumb and happy,Unacceptable,No
71000.0,Female,58,55-64,DK/REF,DK/REF,Some college,Asian,Single,Unlikely,Real and Caused by People,0.0,DK/REF,Strongly Agree,3.0,No,,DK/REF,TRUE,Smart and Sad,Unacceptable,Yes
52000.0,Female,61,55-64,Independent,Somewhat disapprove,Some college,White,Widowed,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,2.0,Yes,5.0,DK/REF,TRUE,Smart and Sad,Unacceptable,No
22000.0,Female,64,55-64,Independent,Strongly disapprove,Some college,White,Divorced,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,2.0,DK/REF,75.0,About Right,TRUE,Smart and Sad,Acceptable,Uncertain
136000.0,Female,64,55-64,Republican,DK/REF,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,5.0,No,,DK/REF,TRUE,DK/REF,Unacceptable,No
167000.0,Male,65,65+,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,DK/REF,12.0,No,,Too Low,TRUE,DK/REF,DK/REF,Uncertain
76000.0,Male,60,55-64,Independent,Strongly Approve,Graduate degree,DK/REF,Divorced,Unlikely,Not Real At All,0.0,Somewhat Disagree,Somewhat Agree,150.0,Yes,,Too High,FALSE,DK/REF,Unacceptable,No
32000.0,Female,60,55-64,Democrat,Strongly disapprove,College degree,Black,In a relationship,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Strongly Agree,6.0,No,60.0,About Right,TRUE,Smart and Sad,Unacceptable,No
110000.0,Female,44,35-44,Republican,Somewhat Approve,College degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Disagree,Strongly Agree,3.0,No,80.0,About Right,TRUE,Dumb and happy,Acceptable,No
80000.0,Female,22,18-24,DK/REF,DK/REF,College degree,White,In a relationship,Unlikely,DK/REF,0.0,Somewhat Agree,Strongly Agree,20.0,Yes,,About Right,TRUE,DK/REF,Unacceptable,No
114000.0,Male,56,55-64,Independent,Strongly Approve,Graduate degree,White,Married,DK/REF,Real but not Caused by People,1.0,Somewhat Agree,Strongly Agree,2.0,No,20.0,About Right,FALSE,Smart and Sad,Acceptable,No
236000.0,Male,52,45-54,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,1.0,Strongly Agree,Strongly Agree,6.0,DK/REF,2.0,Too Low,FALSE,Smart and Sad,Acceptable,No
48000.0,Male,64,55-64,Democrat,Strongly disapprove,High school,Black,Married,Unlikely,Real and Caused by People,,Strongly Agree,Strongly Agree,,No,40.0,About Right,DK/REF,Smart and Sad,Unacceptable,Uncertain
25000.0,Female,45,45-54,Democrat,Strongly disapprove,High school,Latino,Single,Unlikely,Real and Caused by People,0.0,Somewhat Disagree,Strongly Disagree,2.0,Yes,,DK/REF,TRUE,DK/REF,Acceptable,Yes
143000.0,Male,52,45-54,DK/REF,Strongly Approve,Graduate degree,DK/REF,DK/REF,Likely,DK/REF,5.0,DK/REF,Strongly Agree,20.0,No,10.0,Too Low,TRUE,Smart and Sad,Acceptable,No
17000.0,Female,63,55-64,Independent,Strongly disapprove,Some college,Black,Divorced,Likely,DK/REF,0.0,DK/REF,Strongly Agree,10.0,No,,DK/REF,TRUE,Dumb and happy,Unacceptable,Uncertain
138000.0,Male,49,45-54,Democrat,Somewhat Approve,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Agree,Strongly Agree,3.0,No,,Too Low,TRUE,Smart and Sad,Acceptable,Uncertain
100000.0,Male,19,18-24,Independent,Strongly disapprove,Some college,White,Single,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,4.0,No,,DK/REF,DK/REF,Smart and Sad,Acceptable,Uncertain
104000.0,Female,70,65+,Democrat,Strongly disapprove,College degree,White,Single,Unlikely,Real and Caused by People,5.0,Strongly Agree,Strongly Agree,60.0,Yes,3.0,Too Low,FALSE,Smart and Sad,Acceptable,No
85000.0,Female,60,55-64,Democrat,Strongly disapprove,Graduate degree,Black,Single,Unlikely,Real but not Caused by People,0.0,Somewhat Agree,Strongly Agree,50.0,No,40.0,Too High,TRUE,DK/REF,Unacceptable,Uncertain
202000.0,Male,40,35-44,Independent,Strongly disapprove,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,15.0,No,3.0,Too Low,FALSE,Smart and Sad,Acceptable,No
41000.0,Female,41,35-44,Independent,Neither approve nor disapprove,College degree,White,Married,Unlikely,Real and Caused by People,5.0,Strongly Agree,Strongly Agree,7.0,Yes,,Too Low,TRUE,Smart and Sad,Unacceptable,No
65000.0,Female,50,45-54,Independent,DK/REF,Some college,Black,Married,Unlikely,Real and Caused by People,2.0,Somewhat Agree,Strongly Agree,0.0,No,90.0,Too Low,TRUE,Dumb and happy,Unacceptable,Yes
147000.0,Male,64,55-64,Democrat,Strongly disapprove,College degree,White,Married,Unlikely,Real and Caused by People,3.0,Somewhat Agree,Strongly Agree,3.0,No,1.0,Too Low,TRUE,Smart and Sad,Unacceptable,No
19000.0,Male,83,65+,Republican,Strongly Approve,High school,White,Widowed,DK/REF,Real and Caused by People,,DK/REF,DK/REF,3.0,Yes,30.0,Too Low,TRUE,Dumb and happy,Unacceptable,No
97000.0,Female,53,45-54,Independent,Strongly Approve,College degree,Asian,Married,Unlikely,Real and Caused by People,5.0,Strongly Disagree,Strongly Disagree,1.0,Yes,10.0,About Right,FALSE,Dumb and happy,Unacceptable,No
105000.0,Male,68,65+,Independent,DK/REF,Graduate degree,White,Single,Unlikely,Real but not Caused by People,3.0,Somewhat Disagree,Strongly Disagree,4.0,Yes,3.0,About Right,FALSE,Smart and Sad,Unacceptable,Yes
132000.0,Male,60,55-64,Independent,Strongly disapprove,Some college,DK/REF,Married,DK/REF,Real and Caused by People,0.0,Strongly Agree,Strongly Agree,6.0,No,10.0,About Right,TRUE,Smart and Sad,Unacceptable,No
153000.0,Female,58,55-64,Republican,Strongly Approve,Graduate degree,White,Married,Unlikely,Real and Caused by People,0.0,Somewhat Agree,Somewhat Disagree,10.0,Yes,30.0,About Right,TRUE,Dumb and happy,Unacceptable,No
17000.0,Female,53,45-54,Democrat,Somewhat disapprove,Some college,Black,Married,Likely,Real and Caused by People,2.0,Somewhat Disagree,Somewhat Agree,2.0,No,10.0,Too Low,DK/REF,Dumb and happy,Unacceptable,No
45000.0,Female,26,25-34,Independent,Somewhat disapprove,High school,Latino,In a relationship,Likely,Not Real At All,3.0,Somewhat Agree,Strongly Agree,3.0,No,60.0,About Right,FALSE,Dumb and happy,Unacceptable,Uncertain
35000.0,Male,58,55-64,Democrat,Strongly disapprove,High school,Black,In a relationship,Likely,Not Real At All,0.0,Somewhat Agree,Strongly Disagree,0.0,Yes,,Too High,FALSE,Smart and Sad,Acceptable,Yes
90000.0,Female,37,35-44,Independent,Strongly disapprove,College degree,White,Married,Unlikely,Real but not Caused by People,0.0,Strongly Agree,Strongly Agree,120.0,No,,Too Low,TRUE,Dumb and happy,Acceptable,No
62000.0,Male,52,45-54,Independent,Strongly Approve,Graduate degree,White,Married,Unlikely,Not Real At All,1.0,DK/REF,Strongly Agree,4.0,No,15.0,About Right,TRUE,Smart and Sad,Unacceptable,No
71000.0,Female,56,55-64,DK/REF,Strongly disapprove,High school,White,Married,Likely,Real and Caused by People,2.0,Strongly Agree,Strongly Agree,3.0,No,50.0,Too Low,TRUE,Dumb and happy,Acceptable,Uncertain
118000.0,Male,50,45-54,Republican,Strongly Approve,Some college,White,Married,Unlikely,Not Real At All,4.0,Somewhat Disagree,Strongly Agree,0.0,No,,DK/REF,FALSE,Dumb and happy,Acceptable,Uncertain
